72|75
72|12
72|48
72|17
72|96
72|93
72|74
72|73
72|98
39|89
39|12
39|21
39|84
39|63
39|44
39|45
39|85
39|69
39|72
39|13
39|83
39|61
39|14
39|81
39|95
39|82
39|68
39|99
39|97
22|51
22|99
22|69
22|39
22|33
22|82
22|61
22|13
22|42
22|45
22|97
22|78
22|83
22|56
22|57
22|84
22|81
22|68
22|63
84|77
84|63
84|72
84|43
84|85
84|29
84|48
84|56
84|82
84|42
84|13
84|89
84|21
84|95
84|68
84|64
84|75
84|57
63|12
63|38
63|34
63|14
63|93
63|95
63|17
63|48
63|29
63|43
63|77
63|28
63|19
63|98
63|74
63|85
63|75
74|96
74|22
74|98
74|93
74|19
74|24
74|83
74|56
74|69
74|78
74|27
74|13
74|71
74|44
74|94
74|33
95|93
95|75
95|73
95|29
95|19
95|48
95|71
95|38
95|77
95|78
95|28
95|12
95|98
95|22
95|96
13|43
13|12
13|85
13|82
13|48
13|89
13|81
13|14
13|68
13|99
13|42
13|72
13|29
13|77
12|51
12|98
12|54
12|22
12|24
12|94
12|14
12|17
12|96
12|77
12|71
12|48
12|43
24|94
24|44
24|56
24|72
24|33
24|78
24|69
24|21
24|42
24|83
24|81
24|45
64|28
64|95
64|85
64|29
64|75
64|14
64|17
64|94
64|12
64|98
64|74
28|73
28|71
28|34
28|33
28|96
28|78
28|97
28|98
28|94
28|44
82|21
82|89
82|54
82|95
82|64
82|71
82|34
82|63
82|29
96|78
96|54
96|51
96|93
96|42
96|44
96|39
96|83
89|98
89|74
89|48
89|12
89|73
89|54
89|43
81|28
81|72
81|64
81|12
81|17
81|85
85|29
85|94
85|75
85|43
85|17
99|96
99|63
99|64
99|81
14|29
14|19
14|33
42|81
42|75
19|68

51,78,33,39,97,44,45,69,83,84,13,42,56,57,61,68,99,81,82,21,72,63,64
78,34,43,71,33,77,93,22,17,74,73,75,97
99,98,27,57,84,61,39,51,24,81,33
96,98,51,27,97,13,42
99,81,82,72,63,89,12,14,38,75,29,43,28,34,73,96,17
96,71,54,93,98,24,22,78,27,33,97,69,83,84,13,42,56
94,22,78,97,45,69,56,57,99
34,73,74,96,17,19,54,93,98,24,22,78,27,39,97,45,69,83,84
93,98,22,51,78,39,97,45,69,84,13,56,57,61,68,99,81
77,28,17,71,19,93,22,51,78,27,39,97,45
12,14,75,29,43,77,73,74,96,71,19,54,93,94,22,51,78
28,73,98,22,51,44,83
95,12,14,48,75,43,77,96,17,71,54,98,24,94,51
96,71,19,54,93,24,94,22,27,33,39,97,69,83,84,42,56
24,94,22,51,78,27,33,39,97,44,45,69,83,84,13,42,56,57,68,99,81,82,21
21,72,64,85,89,12,14,38,48,29,43,28,34,17,71,19,54
13,56,33,78,96,44,94
28,98,39,51,83,78,97,24,54,93,69,94,73,71,27,34,74
99,81,82,72,64,85,89,12,14,48,75,77,34,74,17
56,57,61,68,99,81,82,21,72,63,64,95,12,14,38,48,75,29,43,28,34
73,96,71,19,54,93,98,24,94,22,51,27,33,39,97,44,45,69,83,84,13
27,39,84,68,72
82,72,61,69,38,64,63,45,42,83,48,85,99,13,89
83,84,13,56,57,61,68,99,81,82,21,72,64,85,89,12,38,48,29
19,93,27,33,42,57,68
57,72,81,21,27,97,13,84,78,68,85,63,83,61,45
38,48,96,17,19
13,42,56,57,61,68,81,82,21,72,63,64,85,89,95,12,14,38,48,75,29,43,77
13,56,21,95,75,29,77
34,93,78,48,22,98,71,29,39,24,17
42,57,61,68,82,21,72,63,64,85,95,12,14,38,48,75,29,77,28
68,27,99,69,85,61,64,97,56
77,75,24,34,19,17,71,94,43,48,73,28,98,96,33,51,78,93,29,39,27,74,22
93,75,95,63,98,74,96
61,78,94,99,97,82,42,98,24
54,93,94,27,33,45,69,83,42,61,99
77,28,96,71,54,93,24,94,22,51,78,33,44,45,69
89,95,12,14,38,48,75,29,77,28,34,73,74,96,17,71,19,54,93,98,24,94,22
38,29,96,24,94
43,77,28,73,74,19,54,24,94,51,78,27,39,97,45
44,45,83,13,42,56,57,68,99,81,82,21,63,64,85,89,95,14,38
38,43,73,71,54,51,33
14,38,48,75,77,54,27
51,78,33,97,69,83,13,57,61,68,81,82,21,63,64
34,74,96,17,71,19,54,93,24,94,22,27,33,39,45,83,84
33,57,51,98,82,81,97,44,22
54,94,51,78,27,33,45,83,13,61,99
22,19,38,43,73,28,77,78,75,29,96,98,17,54,94,48,74
33,61,69,42,71,97,98,45,13
29,43,77,28,34,73,74,96,17,71,19,93,98,24,94,22,51,78,33,97,44
28,77,99,29,14,21,72,75,43,48,64,42,57,89,81,85,82
85,74,89,34,71,48,63,19,82,28,12,17,96,14,75,64,43,38,21,77,29
99,12,83,61,68,82,13,81,56,63,89,42,85,21,97,57,64,44,95,69,84,45,14
45,61,69,99,33,56,68
69,99,13,63,89,38,64,21,12,42,84,57,83,68,14,81,95,61,45
45,74,98,24,84,94,39,69,51,19,83,44,54,96,27,78,17,33,42,93,22
77,28,73,74,17,71,54,98,24,22,51,78,27,33,39,97,44,45,69
61,68,99,81,82,21,72,63,85,89,95,12,14,38,48,29,43,77,28,34,74
43,42,61,72,38,68,99,29,81,12,84
54,93,98,24,94,22,78,39,97,45,69,56,57,68,99
64,85,12,14,48,75,43,77,28,34,74,96,17,19,93,98,24
73,17,54,93,33,39,97
14,38,48,75,29,77,28,34,73,96,17,19,54,24,94,22,51,78,27
82,21,72,64,85,89,95,12,14,38,48,75,29,43,28,34,17,71,19
93,17,34,72,48,38,14,75,74,85,71,19,28,96,95
95,14,38,48,75,29,43,28,73,17,54,98,24,94,51
73,77,19,78,75,24,94,39,96,48,27
96,17,71,19,54,93,98,24,94,22,51,78,27,33,39,97,44,45,69,83,84,42,56
19,22,33,97,44,45,69,42,56,57,68
29,43,77,28,34,73,17,71,19,54,98,24,94,22,51,78,27,33,39,97,44
72,89,95,38,43,28,34,17,93
74,96,71,19,54,93,98,24,94,22,51,78,27,39,44,45,69
27,97,84,68,82,21,63,85,89
69,84,13,72,64,12,38
28,17,89,81,99,63,74,73,75,77,43,29,14,96,95
82,21,72,63,64,85,89,12,14,29,43,28,34,73,74,96,17,71,19
27,73,39,71,96,78,51,54,74,97,22
39,13,21,27,81,56,89,72,68,85,69,63,84,99,83,44,33
29,43,77,34,74,96,17,71,19,54,93,98,24,22,51,78,27,33,39,97,44
84,24,56,51,27,93,97,13,22,94,98,78,83,81,33,69,44
13,56,57,68,99,82,72,63,64,85,89,95,12,14,38,48,75
33,97,45,69,83,84,13,42,56,68,99,81,82,21,72,63,85,89,95
71,93,24,94,97,83,61
57,61,68,99,81,21,63,85,95,12,38,48,29
78,27,33,97,44,45,69,83,84,56,57,68,82,21,85
74,21,81,63,12,75,89,95,96,64,17
34,93,28,94,19,73,97,43,75,17,54,27,22,98,51,39,77,96,78,71,33,24,29
89,95,12,38,75,29,28,73,71,19,54,24,94
95,74,48,73,14,77,28,17,85,89,63,21,82,81,43,75,29,34,38
27,33,61,68,99,81,21,63,85
96,17,71,19,54,93,98,24,94,22,51,27,33,39,97,44,45,69,83,84,13,42,56
89,95,12,38,75,29,43,77,28,34,74,96,17,71,19,93,98,24,22
44,98,84,61,51,69,45,57,78
57,68,72,89,75,77,73
77,24,12,17,54,93,85,43,29
97,45,44,72,84,21,81,63,68,64,78,39,51,56,57,42,61
38,48,43,74,17,19,78
69,42,68,99,72,14,75
54,93,98,78,27,33,97,44,45,69,84,56,61,68,99
12,42,38,82,81,89,45,56,21,85,95,64,83,99,13,61,14,44,63
99,83,82,21,68,14,63,75,42,89,61,12,56,95,57,29,64,85,84,48,38
99,73,48,89,95,74,68,77,29,21,72,12,64,34,96
82,21,72,85,12,48,29,28,34,96,19
56,57,61,68,99,81,82,21,72,63,64,85,89,95,12,14,38,75,29,43,77,28,34
34,63,43,72,89,95,54,93,85,64,73,17,19,96,38
54,24,22,51,97
29,43,94,28,24,34,19,74,95,38,77,89,48,14,75
84,78,63,83,82,68,39,99,81,57,72,69,56,27,22
42,57,48,14,95
33,13,57,61,81
83,57,27,33,64,69,61,72,39,68,42,97,89,85,82,56,99,84,45,44,13
78,69,94,98,22,17,97,39,84,24,34,51,83,54,33
96,71,19,93,98,24,94,22,78
71,19,54,93,98,94,22,27,33,39,44,45,83,84,13,42,56,57,61
93,98,29,43,19,22,96,71,24,73,74
75,43,77,34,17,71,19,54,98,94,22,27,97
54,98,24,94,97,69,84,57,61,68,99
43,77,34,74,96,71,54,98,24,94,22,51,78,27,33,39,45
77,34,96,17,71,54,93,94,22,27,33,39,69
22,33,97,44,45,83,13,42,56,57,61,68,99,81,63
42,57,61,68,99,81,82,21,72,63,64,95,12,38,48,29,43,77,28
57,21,64,89,14,75,29
61,81,82,21,72,64,89,14,48,29,43,77,74
85,89,81,75,38,13,48,83,14,29,82
45,69,83,84,13,42,56,57,61,99,82,21,64,85,89,12,14,38,48
28,34,73,96,17,71,19,54,98,94,22,78,27,39,97,44,45,69,83
71,38,17,29,96,95,19,85,48,74,93,54,28,34,14,94,43
75,77,28,34,73,74,96,19,54,98,24,51,78,27,33,39,97
72,85,95,68,57,75,84,64,42,29,81,89,14,63,48,56,82,12,83,61,38,13,99
51,13,21,81,84
33,39,97,44,69,83,13,42,56,57,61,68,21,72,64,85,95
71,24,97,83,42
42,63,75,95,77,21,85,56,13
89,95,14,29,43,28,74,96,17,71,54,93,98
33,39,97,44,69,84,13,42,56,57,61,82,72,63,64,89,95
57,61,68,99,81,82,21,72,63,64,85,89,95,12,14,38,48,75,29,77,28,34,73
68,82,21,72,85,89,95,12,14,38,48,29,28,73,96
12,38,29,28,96,19,93
29,43,28,34,73,74,54,93,98,24,94,51,78,27,33,39,44
56,68,21,63,89,12,48,75,34
77,12,73,93,29,95,89,28,72,19,71,63,96,34,74,38,75,54,64
78,33,19,51,73,22,39,93,74,84,13
93,51,83,57,39,17,71,22,24
98,73,71,48,17,63,64,29,93,96,89
21,13,69,44,94,84,45,82,56,72,57,61,99
48,77,28,34,94,22,39
39,69,22,81,24,56,44,13,94,98,83,33,51,68,97,82,61,42,45
43,77,28,34,73,74,96,17,71,19,54,93,98,24,22,51,78,27,33,39,97,44,45
17,54,93,94,22,51,78,27,33,97,84,56,57
97,42,82,63,95
34,68,61,72,38,85,29,77,43,75,12,99,89,28,64,82,73,81,74,95,48,14,63
64,29,72,75,43,38,13,84,99
93,28,77,43,48,38,74,71,73,34,27,96,24,14,29,51,17,22,54,75,19,98,78
45,39,56,95,21,84,99,97,72,83,63,85,42,44,61,64,68,13,81,89,57,12,69
63,85,19,71,43,29,77,93,54,14,95,73,64,74,12,28,96,34,98
27,33,69,21,84,72,99,63,13,57,89,44,83,82,42
94,78,71,51,22,93,44,19,96,39,54,27,74,73,98,34,69,28,45,83,33,24,97
45,83,42,68,81,21,72,64,85,95,12,14,48
69,57,22,44,99,33,27,39,51,81,13,97,56,61,68,83,42,94,82,84,24
42,56,57,68,21,72,64,14,48,43,28
84,13,56,57,68,82,21,72,12,75,43
73,74,96,17,19,54,93,98,24,22,78,27,33,39,97,44,45,69,83,84,13
39,97,44,84,42,56,57,61,81,72,64,85,89,95,12
19,64,43,54,63,75,71,38,93,73,72,14,28,17,34,48,95
28,95,74,72,14,34,81
73,96,17,71,19,54,93,98,24,94,22,51,78,27,33,39,97,44,45,69,83,84,13
42,83,63,21,89,38,68,75,69,64,82
96,51,27,93,98,39,44,13,45
28,14,72,12,21,82,63,56,57,89,77,43,38,61,64,68,85,48,34,81,95
97,45,83,13,56,61,81,72,63,64,89,12,14
64,85,89,95,12,14,48,43,28,34,73,74,96,71,54,98,24
61,69,42,63,78
56,57,81,89,14,38,48,75,34
22,51,78,27,33,39,97,44,45,69,83,84,13,42,56,57,61,68,99,82,21,72,63
89,38,34,73,48,29,93,28,17,95,77,74,72
75,29,43,77,28,34,73,74,96,17,71,19,93,98,24,94,22,51,78,27,33,39,97
74,96,17,71,54,98,24,22,51,27,33,39,45,69,84,13,42
75,28,73,74,54,93,24,94,78,27,33,39,97
81,72,63,64,85,89,12,48,75,29,43,77,28,34,73,74,96,17,71
97,44,45,69,83,84,42,56,57,61,68,99,81,82,21,72,63,64,85,89,95,12,14
71,28,77,75,96,63,81,85,21
83,42,39,61,45,97,27,84,72
95,85,77,96,73,89,71
57,68,99,82,21,72,64,85,95,14,48,75,29,43,77,28,73
21,64,85,89,38,75,29,43,28,73,74,17,71,19,54
48,75,29,43,28,34,74,71,19,54,24,22,78
82,21,72,63,64,85,89,95,12,14,38,48,75,29,43,77,28,34,73,74,96,71,19
69,22,94,39,33,83,44,24,13,54,93,45,73
